epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,15664.2,1.01065,1.13886,1.45962,0.57939,0.40728,0.39563,0.27992,0.90841,1.11425,1.44453,0.007888,0.007888,0.007888
34,16108,1.00083,1.16189,1.45656,0.53463,0.36803,0.38853,0.27927,0.95096,1.21206,1.47434,0.007822,0.007822,0.007822
35,16551.7,0.96727,1.13661,1.44838,0.69399,0.36918,0.43254,0.31395,0.91615,1.15112,1.43806,0.007756,0.007756,0.007756
36,16995.5,0.9918,1.12116,1.43415,0.6359,0.39764,0.46993,0.34993,0.87925,1.0772,1.42016,0.00769,0.00769,0.00769
37,17439.3,0.97243,1.0786,1.44805,0.46261,0.5246,0.46603,0.34141,0.86043,1.01951,1.40069,0.007624,0.007624,0.007624
38,17883.3,0.95636,1.06617,1.39974,0.61898,0.3845,0.44003,0.32607,0.89906,1.07483,1.41281,0.007558,0.007558,0.007558
39,18326.6,0.97367,1.09768,1.43506,0.64138,0.3855,0.43717,0.31934,0.87843,1.05286,1.41771,0.007492,0.007492,0.007492
40,18770.4,0.94053,1.04412,1.40519,0.62275,0.38482,0.45774,0.33679,0.89546,1.03398,1.43126,0.007426,0.007426,0.007426
41,19214.4,0.93086,1.00554,1.38807,0.45366,0.49774,0.47115,0.34889,0.83184,0.95835,1.37159,0.00736,0.00736,0.00736
42,19658.1,0.93438,1.0665,1.40259,0.6292,0.45114,0.47942,0.35215,0.84633,0.99789,1.38809,0.007294,0.007294,0.007294
43,20102.8,0.927,1.02577,1.39747,0.65879,0.40684,0.43443,0.31688,0.82858,0.97628,1.35512,0.007228,0.007228,0.007228
44,20546.3,0.92482,1.00232,1.38224,0.73083,0.42114,0.48073,0.35192,0.8389,0.97123,1.36757,0.007162,0.007162,0.007162
45,20989.8,0.91501,0.99541,1.37932,0.70607,0.43232,0.49156,0.36491,0.8236,0.92096,1.35096,0.007096,0.007096,0.007096
46,21433.4,0.91974,1.00819,1.39063,0.73848,0.39428,0.48191,0.3588,0.81398,0.91412,1.34504,0.00703,0.00703,0.00703
47,21876.4,0.88583,0.97686,1.34727,0.59521,0.44905,0.49235,0.36722,0.80089,0.90841,1.33851,0.006964,0.006964,0.006964
48,22320.3,0.90558,0.9978,1.38629,0.71721,0.44433,0.49867,0.36826,0.8144,0.93388,1.34511,0.006898,0.006898,0.006898
49,22763.8,0.9029,1.00066,1.37753,0.69714,0.4622,0.48692,0.37088,0.79781,0.89142,1.32092,0.006832,0.006832,0.006832
50,23207.9,0.88303,0.91883,1.33558,0.53725,0.46661,0.47807,0.35785,0.79681,0.92607,1.33009,0.006766,0.006766,0.006766
51,23651.3,0.9043,0.96952,1.3786,0.54187,0.50693,0.48644,0.36382,0.787,0.8944,1.30803,0.0067,0.0067,0.0067
52,24094.8,0.90181,0.94042,1.33619,0.42426,0.54894,0.49681,0.37117,0.7737,0.92166,1.30432,0.006634,0.006634,0.006634
53,24539.5,0.87049,0.94895,1.33848,0.63732,0.4685,0.48955,0.3679,0.7737,0.84148,1.30036,0.006568,0.006568,0.006568
54,24982.7,0.86904,0.91141,1.32919,0.67887,0.42689,0.47595,0.3547,0.80731,0.87018,1.32378,0.006502,0.006502,0.006502
55,25426.5,0.84566,0.89776,1.31381,0.67209,0.41447,0.49851,0.37283,0.76559,0.82682,1.29038,0.006436,0.006436,0.006436
56,25870.4,0.84503,0.88376,1.31633,0.64653,0.46584,0.47807,0.35914,0.74406,0.82705,1.26931,0.00637,0.00637,0.00637
57,26313.8,0.83836,0.88574,1.31262,0.65641,0.46303,0.49509,0.3736,0.73963,0.80365,1.26837,0.006304,0.006304,0.006304
58,26757.8,0.82103,0.86717,1.29801,0.57189,0.47539,0.47657,0.35737,0.73777,0.80871,1.26364,0.006238,0.006238,0.006238
59,27200.9,0.84417,0.91669,1.33452,0.44678,0.55565,0.47336,0.3574,0.72072,0.79285,1.25123,0.006172,0.006172,0.006172
60,27644.1,0.82864,0.84177,1.28368,0.57462,0.4936,0.51405,0.39309,0.73085,0.7883,1.25815,0.006106,0.006106,0.006106
61,28088.7,0.83547,0.87601,1.30599,0.69271,0.4671,0.51301,0.39232,0.72341,0.78703,1.25618,0.00604,0.00604,0.00604
62,28531.8,0.83716,0.85028,1.28968,0.52489,0.52762,0.48992,0.36988,0.71128,0.77734,1.23845,0.005974,0.005974,0.005974
63,28975,0.82438,0.82289,1.28472,0.60582,0.50277,0.49257,0.37348,0.69941,0.77441,1.23036,0.005908,0.005908,0.005908
64,29418.2,0.81796,0.85487,1.30193,0.53203,0.53275,0.5233,0.39955,0.71664,0.77557,1.242,0.005842,0.005842,0.005842
65,29861.9,0.8075,0.79216,1.26716,0.51999,0.44505,0.46321,0.35148,0.69331,0.74531,1.21686,0.005776,0.005776,0.005776
66,30305.2,0.8187,0.79936,1.27897,0.58925,0.48919,0.51072,0.38929,0.70467,0.75784,1.22909,0.00571,0.00571,0.00571
67,30748.6,0.81689,0.81622,1.26216,0.66658,0.48487,0.52121,0.40169,0.7005,0.75096,1.2253,0.005644,0.005644,0.005644
68,31193.8,0.80471,0.80317,1.26127,0.54226,0.52598,0.52018,0.40172,0.69679,0.73005,1.23288,0.005578,0.005578,0.005578
69,31636.8,0.83154,0.80546,1.27616,0.6682,0.48368,0.53049,0.40876,0.68548,0.73232,1.20958,0.005512,0.005512,0.005512
70,32080.9,0.80521,0.80469,1.28515,0.60283,0.50059,0.53353,0.4127,0.68415,0.70673,1.20902,0.005446,0.005446,0.005446
71,32526,0.79805,0.79967,1.27434,0.68338,0.4629,0.53262,0.40595,0.67554,0.72863,1.20288,0.00538,0.00538,0.00538
72,32968.7,0.78765,0.78979,1.26711,0.59938,0.49387,0.50357,0.38705,0.66457,0.70704,1.19166,0.005314,0.005314,0.005314
73,33411.9,0.78204,0.79701,1.25649,0.63594,0.45375,0.53218,0.41292,0.67085,0.72609,1.20045,0.005248,0.005248,0.005248
74,33855.9,0.75652,0.78269,1.25551,0.64011,0.51271,0.50497,0.38466,0.67219,0.68446,1.20167,0.005182,0.005182,0.005182
75,34299.7,0.78398,0.76332,1.25849,0.62115,0.45378,0.48253,0.36616,0.66882,0.69889,1.19484,0.005116,0.005116,0.005116
76,34742.9,0.7741,0.75963,1.24223,0.58719,0.47443,0.49796,0.381,0.6626,0.6955,1.1915,0.00505,0.00505,0.00505
77,35186.1,0.7648,0.75131,1.24538,0.63887,0.46402,0.49578,0.37757,0.65906,0.70209,1.1861,0.004984,0.004984,0.004984
78,35629,0.76381,0.74675,1.24462,0.63467,0.48805,0.51761,0.39711,0.6402,0.6865,1.17634,0.004918,0.004918,0.004918
79,36072,0.74547,0.72936,1.23008,0.68567,0.49527,0.5657,0.43805,0.64453,0.67094,1.1781,0.004852,0.004852,0.004852
80,36515.6,0.76179,0.74281,1.23797,0.67617,0.47525,0.55311,0.43042,0.65294,0.69053,1.18658,0.004786,0.004786,0.004786
81,36958.6,0.75167,0.72233,1.23578,0.71068,0.45845,0.50589,0.38953,0.63885,0.68372,1.17004,0.00472,0.00472,0.00472
82,37401.7,0.76196,0.71668,1.23114,0.62773,0.50405,0.54899,0.4257,0.64024,0.66568,1.17244,0.004654,0.004654,0.004654
83,37844.9,0.7336,0.71093,1.22531,0.61285,0.51124,0.55098,0.43192,0.63152,0.66375,1.15993,0.004588,0.004588,0.004588
84,38288.4,0.74769,0.69797,1.20788,0.67916,0.4853,0.56278,0.44133,0.62849,0.66123,1.1596,0.004522,0.004522,0.004522
85,38731.9,0.72695,0.70389,1.21025,0.63343,0.53256,0.56179,0.43805,0.62484,0.65245,1.15679,0.004456,0.004456,0.004456
86,39175.1,0.71802,0.7128,1.20768,0.62145,0.53118,0.55904,0.43851,0.62016,0.64724,1.15041,0.00439,0.00439,0.00439
87,39618.3,0.72907,0.68813,1.21905,0.63881,0.54771,0.55996,0.43734,0.62046,0.65189,1.14936,0.004324,0.004324,0.004324
88,40061,0.73884,0.7095,1.22102,0.65743,0.53229,0.56739,0.43728,0.62685,0.64807,1.16133,0.004258,0.004258,0.004258
89,40504,0.72841,0.70534,1.2156,0.60664,0.54115,0.55877,0.43614,0.62079,0.63869,1.15315,0.004192,0.004192,0.004192
90,40947.1,0.7329,0.70356,1.20203,0.65156,0.52122,0.56078,0.43602,0.61832,0.64672,1.1483,0.004126,0.004126,0.004126
91,41391.2,0.69891,0.69154,1.20651,0.64643,0.51956,0.5551,0.43523,0.61146,0.63446,1.14746,0.00406,0.00406,0.00406
92,41834.9,0.73137,0.71523,1.21315,0.64754,0.52679,0.55278,0.43376,0.60607,0.6381,1.14032,0.003994,0.003994,0.003994
93,42277.8,0.70803,0.67067,1.18804,0.64469,0.53158,0.5576,0.43636,0.60966,0.63007,1.14499,0.003928,0.003928,0.003928
94,42720.9,0.72972,0.66523,1.20027,0.58186,0.56413,0.56097,0.4402,0.6078,0.635,1.14389,0.003862,0.003862,0.003862
95,43164,0.68265,0.66408,1.1761,0.59776,0.5487,0.55366,0.43404,0.60839,0.63355,1.14546,0.003796,0.003796,0.003796
96,43607.1,0.69071,0.66468,1.18763,0.69725,0.48177,0.5556,0.43657,0.61039,0.63287,1.15054,0.00373,0.00373,0.00373
97,44050.7,0.67805,0.64413,1.18488,0.57021,0.54562,0.51412,0.39998,0.5997,0.61725,1.1367,0.003664,0.003664,0.003664
98,44493.6,0.69843,0.67356,1.19919,0.67588,0.51496,0.56632,0.44233,0.59777,0.61724,1.13358,0.003598,0.003598,0.003598
99,44937.5,0.71336,0.6807,1.2046,0.64579,0.50949,0.53084,0.41477,0.59887,0.62965,1.13543,0.003532,0.003532,0.003532
100,45380.6,0.73214,0.69693,1.19608,0.66225,0.47495,0.5213,0.4072,0.59861,0.62007,1.13232,0.003466,0.003466,0.003466
101,45824,0.68109,0.64659,1.17494,0.59697,0.53502,0.5372,0.41908,0.5949,0.61191,1.13204,0.0034,0.0034,0.0034
102,46267.4,0.67678,0.64088,1.17984,0.55702,0.57006,0.56314,0.44533,0.59148,0.60646,1.12694,0.003334,0.003334,0.003334
103,46711.5,0.68592,0.65523,1.17894,0.68518,0.51808,0.56297,0.44565,0.59146,0.60204,1.13006,0.003268,0.003268,0.003268
104,47155.2,0.68337,0.65517,1.19158,0.50235,0.59783,0.55745,0.44157,0.59182,0.61181,1.12787,0.003202,0.003202,0.003202
105,47598.2,0.67161,0.65322,1.18458,0.59256,0.55313,0.56727,0.44797,0.58885,0.607,1.12756,0.003136,0.003136,0.003136
106,48042,0.65888,0.61969,1.16662,0.48583,0.60854,0.5651,0.44594,0.58331,0.60401,1.12497,0.00307,0.00307,0.00307
107,48485.2,0.68652,0.63645,1.1596,0.6412,0.49731,0.53495,0.42042,0.58171,0.60876,1.12067,0.003004,0.003004,0.003004
108,48928.1,0.66467,0.62067,1.15535,0.52772,0.58231,0.52688,0.41219,0.58267,0.60203,1.12342,0.002938,0.002938,0.002938
109,49371.6,0.63997,0.61504,1.14742,0.64016,0.54396,0.54324,0.42757,0.5767,0.59548,1.11727,0.002872,0.002872,0.002872
110,49814.6,0.67781,0.60641,1.15928,0.58543,0.50524,0.52739,0.41264,0.57466,0.60334,1.11253,0.002806,0.002806,0.002806
111,50258.6,0.70789,0.67879,1.18312,0.5955,0.50355,0.52919,0.41461,0.5739,0.59468,1.11156,0.00274,0.00274,0.00274
112,50704,0.66791,0.61792,1.15523,0.58381,0.50668,0.52307,0.40898,0.57415,0.59324,1.11421,0.002674,0.002674,0.002674
113,51147.4,0.67751,0.61205,1.15389,0.62558,0.54404,0.56739,0.45124,0.57056,0.58575,1.11311,0.002608,0.002608,0.002608
114,51591,0.65128,0.5985,1.14094,0.586,0.52664,0.57666,0.45659,0.57351,0.59137,1.11905,0.002542,0.002542,0.002542
115,52034.7,0.64279,0.57812,1.13178,0.66704,0.53133,0.57786,0.45758,0.56822,0.58647,1.10954,0.002476,0.002476,0.002476
116,52478.3,0.64829,0.5853,1.13839,0.65736,0.54254,0.57351,0.45427,0.56738,0.5878,1.10893,0.00241,0.00241,0.00241
117,52921.2,0.62577,0.57344,1.1362,0.6716,0.52289,0.56774,0.44997,0.56806,0.58486,1.10872,0.002344,0.002344,0.002344
118,53364.2,0.62378,0.58235,1.12846,0.64946,0.54182,0.56344,0.44661,0.56565,0.58472,1.10514,0.002278,0.002278,0.002278
119,53807,0.6372,0.57509,1.1369,0.57772,0.51593,0.51586,0.40616,0.56698,0.59084,1.10323,0.002212,0.002212,0.002212
120,54250.1,0.65882,0.60853,1.1467,0.54949,0.50153,0.52358,0.41164,0.56341,0.58401,1.10185,0.002146,0.002146,0.002146
121,54692.9,0.65355,0.57726,1.13783,0.54989,0.50199,0.51594,0.40607,0.56073,0.58796,1.1025,0.00208,0.00208,0.00208
122,55137.2,0.6245,0.5755,1.13033,0.59838,0.49172,0.51793,0.40838,0.5589,0.58556,1.10191,0.002014,0.002014,0.002014
123,55582.5,0.64268,0.58118,1.13583,0.63816,0.4677,0.51937,0.40923,0.55865,0.58589,1.10253,0.001948,0.001948,0.001948
124,56027,0.6269,0.56273,1.12672,0.59052,0.49946,0.5228,0.41144,0.55749,0.58958,1.10107,0.001882,0.001882,0.001882
125,56471.8,0.60726,0.56062,1.11651,0.52259,0.59528,0.57148,0.45476,0.55775,0.58856,1.104,0.001816,0.001816,0.001816
126,56916.3,0.63453,0.572,1.13529,0.68477,0.52115,0.57434,0.45781,0.55178,0.58088,1.09826,0.00175,0.00175,0.00175
127,57360.6,0.61053,0.55697,1.11254,0.6884,0.52908,0.57804,0.46185,0.55028,0.58039,1.09671,0.001684,0.001684,0.001684
128,57806.9,0.6145,0.55399,1.12425,0.56475,0.58898,0.54963,0.43597,0.54751,0.57605,1.0921,0.001618,0.001618,0.001618
129,58251.4,0.62133,0.55189,1.10742,0.49776,0.61677,0.54203,0.42784,0.54859,0.57372,1.09305,0.001552,0.001552,0.001552
130,58697,0.60606,0.56699,1.11556,0.52158,0.57865,0.53777,0.42434,0.55008,0.57982,1.09599,0.001486,0.001486,0.001486
131,59141.8,0.59607,0.54297,1.13398,0.65037,0.55164,0.57726,0.45817,0.54766,0.57824,1.09302,0.00142,0.00142,0.00142
132,59586.2,0.61109,0.55451,1.12539,0.67383,0.52982,0.57668,0.45895,0.54615,0.57389,1.09165,0.001354,0.001354,0.001354
133,60031.2,0.58938,0.52817,1.11786,0.68037,0.52968,0.57777,0.45946,0.54682,0.57372,1.09233,0.001288,0.001288,0.001288
134,60475.6,0.59409,0.55581,1.12051,0.54075,0.57879,0.5512,0.43587,0.54782,0.57429,1.09427,0.001222,0.001222,0.001222
135,60920,0.59285,0.5294,1.10788,0.51679,0.58142,0.54778,0.43309,0.5475,0.57637,1.0953,0.001156,0.001156,0.001156
136,61364.5,0.61012,0.54032,1.12246,0.52744,0.56996,0.55343,0.43757,0.5483,0.57519,1.0957,0.00109,0.00109,0.00109
137,61809.4,0.61402,0.5352,1.10673,0.52332,0.57336,0.55276,0.43869,0.54731,0.57406,1.09549,0.001024,0.001024,0.001024
138,62254,0.59566,0.53227,1.10471,0.53374,0.51527,0.54402,0.43048,0.54522,0.57454,1.09434,0.000958,0.000958,0.000958
139,62698.2,0.59755,0.52873,1.10739,0.50179,0.60777,0.55269,0.43819,0.54411,0.57274,1.09324,0.000892,0.000892,0.000892
140,63142.7,0.59836,0.53789,1.10871,0.68155,0.47861,0.54213,0.42922,0.5442,0.57266,1.09108,0.000826,0.000826,0.000826
141,63589,0.54533,0.45384,1.04611,0.63443,0.52074,0.5298,0.41925,0.54554,0.57443,1.09379,0.00076,0.00076,0.00076
142,64032.1,0.50534,0.39831,0.99844,0.66686,0.50143,0.52868,0.41843,0.54634,0.57713,1.09355,0.000694,0.000694,0.000694
143,64475.4,0.49159,0.39267,0.99726,0.48347,0.60104,0.55215,0.4389,0.5453,0.57596,1.09304,0.000628,0.000628,0.000628
144,64919,0.50035,0.37195,1.0137,0.48749,0.62659,0.55445,0.43977,0.54339,0.5726,1.09208,0.000562,0.000562,0.000562
145,65362.9,0.4665,0.36864,0.99124,0.52839,0.60827,0.55549,0.4412,0.54226,0.57264,1.0913,0.000496,0.000496,0.000496
146,65806.6,0.45305,0.36041,0.9792,0.52029,0.61262,0.55604,0.44215,0.54356,0.57295,1.09376,0.00043,0.00043,0.00043
147,66250.4,0.47109,0.37945,1.0008,0.51853,0.60717,0.55443,0.44065,0.54196,0.57327,1.09295,0.000364,0.000364,0.000364
148,66694.2,0.49284,0.36434,0.99137,0.53467,0.5976,0.55436,0.44039,0.54098,0.57265,1.09211,0.000298,0.000298,0.000298
149,67137.6,0.47217,0.36915,0.99854,0.542,0.59543,0.55456,0.44121,0.54146,0.57216,1.0924,0.000232,0.000232,0.000232
150,67582.2,0.46747,0.35681,1.00414,0.54092,0.60228,0.55508,0.44134,0.54054,0.57298,1.09093,0.000166,0.000166,0.000166
