epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,16786.3,0.88996,1.0326,1.4884,0.62857,0.38546,0.4242,0.3134,0.81811,0.88582,1.40504,0.007228,0.007228,0.007228
44,17176.2,0.90093,1.03838,1.46166,0.60757,0.38537,0.43478,0.32288,0.82541,0.92946,1.40445,0.007162,0.007162,0.007162
45,17564.7,0.89237,1.02112,1.45832,0.57436,0.40378,0.463,0.34902,0.80673,0.87361,1.391,0.007096,0.007096,0.007096
46,17954.2,0.89257,1.02566,1.47534,0.52898,0.43521,0.43733,0.32385,0.79752,0.93625,1.37936,0.00703,0.00703,0.00703
47,18343,0.89399,1.00158,1.45096,0.56353,0.4174,0.48429,0.36601,0.80587,0.88787,1.38601,0.006964,0.006964,0.006964
48,18732.4,0.89894,0.99665,1.45122,0.50524,0.42008,0.39039,0.28977,0.79401,0.90946,1.3701,0.006898,0.006898,0.006898
49,19121.8,0.88102,1.02094,1.46077,0.55503,0.41653,0.42042,0.31137,0.80143,0.85958,1.37528,0.006832,0.006832,0.006832
50,19510.7,0.86588,0.97067,1.42735,0.68786,0.42842,0.45952,0.34312,0.79287,0.8332,1.36627,0.006766,0.006766,0.006766
51,19899.9,0.87561,0.9859,1.45614,0.65036,0.41234,0.47748,0.36286,0.78326,0.83057,1.36499,0.0067,0.0067,0.0067
52,20289.4,0.85649,0.9502,1.43283,0.60027,0.42716,0.48873,0.37211,0.77875,0.82424,1.35061,0.006634,0.006634,0.006634
53,20679.7,0.84037,0.93718,1.40898,0.62045,0.41397,0.47184,0.35849,0.77574,0.85258,1.34315,0.006568,0.006568,0.006568
54,21068.3,0.85795,0.95179,1.42634,0.59546,0.41295,0.47651,0.36222,0.77284,0.84252,1.3506,0.006502,0.006502,0.006502
55,21456.7,0.84056,0.91829,1.40687,0.6041,0.41608,0.48778,0.37072,0.77409,0.82746,1.35188,0.006436,0.006436,0.006436
56,21845.2,0.83131,0.90014,1.40195,0.67657,0.41372,0.4932,0.37529,0.76617,0.83515,1.33141,0.00637,0.00637,0.00637
57,22235.5,0.83149,0.89069,1.39895,0.68198,0.40805,0.50444,0.38157,0.75618,0.8016,1.32111,0.006304,0.006304,0.006304
58,22624.3,0.82029,0.92918,1.40925,0.62915,0.44759,0.48275,0.36673,0.75109,0.80201,1.31926,0.006238,0.006238,0.006238
59,23013.6,0.83995,0.92409,1.41287,0.56762,0.44048,0.48636,0.36974,0.75922,0.8386,1.32876,0.006172,0.006172,0.006172
60,23402.2,0.81272,0.89518,1.39044,0.66395,0.4355,0.51125,0.39229,0.74166,0.80094,1.30222,0.006106,0.006106,0.006106
61,23791.1,0.80196,0.88733,1.37505,0.59731,0.44195,0.50089,0.38375,0.74338,0.83823,1.30152,0.00604,0.00604,0.00604
62,24180.4,0.8075,0.85148,1.38067,0.57757,0.45013,0.49892,0.38433,0.74132,0.76138,1.30889,0.005974,0.005974,0.005974
63,24570.1,0.79693,0.83415,1.35847,0.66325,0.44499,0.48318,0.36587,0.73492,0.7777,1.295,0.005908,0.005908,0.005908
64,24959.7,0.79708,0.85762,1.36379,0.5909,0.4451,0.46655,0.34914,0.73168,0.80969,1.29184,0.005842,0.005842,0.005842
65,25348,0.81572,0.86226,1.36587,0.6256,0.43296,0.51416,0.39494,0.72541,0.7755,1.2829,0.005776,0.005776,0.005776
66,25737.1,0.80225,0.86875,1.37142,0.62108,0.41783,0.45992,0.34575,0.7199,0.78259,1.27405,0.00571,0.00571,0.00571
67,26125.4,0.78115,0.81326,1.34565,0.68171,0.43405,0.53982,0.40919,0.71691,0.75667,1.27338,0.005644,0.005644,0.005644
68,26514.5,0.78922,0.84158,1.36468,0.62394,0.45271,0.52517,0.40429,0.71634,0.77011,1.27225,0.005578,0.005578,0.005578
69,26902.9,0.80133,0.86181,1.36845,0.60687,0.44744,0.52746,0.39919,0.71539,0.76388,1.27012,0.005512,0.005512,0.005512
70,27291.4,0.76599,0.79429,1.33088,0.60366,0.46001,0.48708,0.36908,0.7118,0.75308,1.25854,0.005446,0.005446,0.005446
71,27680.9,0.76311,0.82724,1.32298,0.61052,0.46065,0.53658,0.41226,0.70454,0.73017,1.25259,0.00538,0.00538,0.00538
72,28069.6,0.77528,0.78973,1.34889,0.62763,0.47146,0.53506,0.41258,0.69766,0.75943,1.24687,0.005314,0.005314,0.005314
73,28459.1,0.74387,0.7544,1.31645,0.633,0.46353,0.54403,0.41929,0.70031,0.73722,1.25644,0.005248,0.005248,0.005248
74,28850.1,0.74211,0.77186,1.33382,0.72379,0.43716,0.53661,0.41088,0.69568,0.72867,1.25193,0.005182,0.005182,0.005182
75,29240.3,0.75638,0.8052,1.32547,0.67519,0.46271,0.53761,0.4141,0.69416,0.7424,1.24378,0.005116,0.005116,0.005116
76,29629.6,0.74464,0.77407,1.30613,0.67785,0.46088,0.53473,0.41371,0.6908,0.72942,1.23746,0.00505,0.00505,0.00505
