epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,28711,0.72593,0.64631,1.22072,0.64325,0.4491,0.51814,0.40445,0.62484,0.64143,1.19418,0.00571,0.00571,0.00571
67,29147,0.72465,0.64299,1.21422,0.7055,0.46922,0.567,0.44617,0.60643,0.63576,1.17888,0.005644,0.005644,0.005644
68,29583.8,0.70125,0.64778,1.20931,0.6328,0.5015,0.54634,0.42451,0.60312,0.62169,1.17231,0.005578,0.005578,0.005578
69,30019.5,0.73323,0.64579,1.22325,0.62201,0.48116,0.56055,0.44191,0.60783,0.63954,1.17593,0.005512,0.005512,0.005512
70,30455.1,0.7011,0.64472,1.22527,0.64085,0.47897,0.57019,0.45514,0.60362,0.63047,1.16747,0.005446,0.005446,0.005446
71,30890.9,0.70225,0.63841,1.21329,0.47245,0.62382,0.56934,0.4497,0.59419,0.62195,1.16443,0.00538,0.00538,0.00538
72,31326.2,0.68399,0.62843,1.20429,0.66149,0.46752,0.56659,0.44606,0.59362,0.61963,1.16629,0.005314,0.005314,0.005314
73,31761.5,0.69286,0.63708,1.21328,0.64067,0.48003,0.57425,0.45112,0.60119,0.62318,1.17229,0.005248,0.005248,0.005248
74,32197.5,0.6736,0.62329,1.21248,0.66017,0.46123,0.53868,0.42094,0.58759,0.60964,1.15924,0.005182,0.005182,0.005182
75,32632.8,0.67892,0.61232,1.19935,0.57122,0.52237,0.53519,0.4197,0.5924,0.61975,1.16004,0.005116,0.005116,0.005116
76,33068.3,0.67595,0.6058,1.18475,0.63016,0.50257,0.56725,0.45203,0.59092,0.60711,1.15687,0.00505,0.00505,0.00505
77,33503.8,0.68004,0.59305,1.19465,0.60773,0.50831,0.54141,0.42249,0.5907,0.61227,1.1584,0.004984,0.004984,0.004984
78,33939.4,0.67035,0.59821,1.19332,0.64087,0.52249,0.5883,0.46699,0.58173,0.59553,1.14821,0.004918,0.004918,0.004918
79,34375.1,0.65427,0.58421,1.18479,0.6727,0.4889,0.60429,0.47634,0.58587,0.6062,1.15859,0.004852,0.004852,0.004852
80,34810.8,0.66127,0.58814,1.18128,0.68358,0.46868,0.5459,0.42473,0.57683,0.6048,1.14564,0.004786,0.004786,0.004786
81,35246.2,0.66865,0.56489,1.18211,0.66149,0.49174,0.53499,0.41941,0.57752,0.60035,1.14467,0.00472,0.00472,0.00472
82,35681.5,0.66654,0.57184,1.1776,0.64632,0.50439,0.60278,0.47223,0.57566,0.59746,1.142,0.004654,0.004654,0.004654
83,36116.5,0.64755,0.57207,1.18354,0.48791,0.63759,0.59324,0.47123,0.57519,0.58872,1.14118,0.004588,0.004588,0.004588
84,36552.5,0.66186,0.56456,1.16132,0.48887,0.63437,0.59384,0.47129,0.5734,0.59684,1.1386,0.004522,0.004522,0.004522
85,36988,0.64767,0.56349,1.17055,0.61996,0.53369,0.59468,0.47211,0.56384,0.59304,1.13142,0.004456,0.004456,0.004456
86,37424.2,0.62552,0.56238,1.1612,0.65894,0.50875,0.59744,0.4762,0.56118,0.57435,1.13216,0.00439,0.00439,0.00439
87,37859.7,0.6417,0.54976,1.17326,0.63242,0.50385,0.5862,0.46641,0.56432,0.57845,1.13587,0.004324,0.004324,0.004324
88,38295.1,0.64594,0.57076,1.17202,0.73507,0.4998,0.60324,0.47454,0.56136,0.57817,1.13262,0.004258,0.004258,0.004258
89,38731,0.64397,0.56155,1.16497,0.67329,0.49564,0.57176,0.44748,0.56142,0.5853,1.13182,0.004192,0.004192,0.004192
90,39166.2,0.63815,0.54807,1.14963,0.66067,0.48833,0.54472,0.42388,0.56615,0.58988,1.13944,0.004126,0.004126,0.004126
91,39601.6,0.61273,0.5489,1.15667,0.68672,0.46241,0.54531,0.43164,0.55975,0.59322,1.12914,0.00406,0.00406,0.00406
92,40037.3,0.64499,0.56922,1.16424,0.65977,0.5005,0.54412,0.42536,0.5582,0.58535,1.12909,0.003994,0.003994,0.003994
93,40474.4,0.62588,0.53719,1.14571,0.6485,0.4988,0.58596,0.46653,0.54828,0.57874,1.11486,0.003928,0.003928,0.003928
94,40935.8,0.64456,0.5606,1.15065,0.6903,0.47827,0.54932,0.42998,0.54894,0.57326,1.11683,0.003862,0.003862,0.003862
95,41418.5,0.60636,0.53214,1.13858,0.5929,0.51803,0.54078,0.42726,0.54624,0.58548,1.11638,0.003796,0.003796,0.003796
96,41903.2,0.60827,0.51893,1.14319,0.64535,0.52291,0.55023,0.42952,0.5418,0.57742,1.11099,0.00373,0.00373,0.00373
97,42388.6,0.58607,0.51781,1.14035,0.53297,0.55689,0.56226,0.44797,0.54319,0.57012,1.11257,0.003664,0.003664,0.003664
98,42869.9,0.60848,0.54692,1.14976,0.5765,0.55737,0.54243,0.42807,0.54341,0.57796,1.11217,0.003598,0.003598,0.003598
99,43355.1,0.62317,0.55509,1.1548,0.6308,0.52628,0.59074,0.46899,0.54707,0.58425,1.11973,0.003532,0.003532,0.003532
100,43840.6,0.6402,0.55547,1.1504,0.674,0.50118,0.54778,0.43647,0.54419,0.58109,1.11482,0.003466,0.003466,0.003466
101,44321.3,0.60771,0.5196,1.13645,0.50003,0.63013,0.59534,0.47798,0.5445,0.58594,1.11965,0.0034,0.0034,0.0034
102,44806.7,0.58894,0.51615,1.13809,0.51305,0.63264,0.59338,0.4775,0.53877,0.58782,1.11112,0.003334,0.003334,0.003334
103,45262.1,0.60788,0.52068,1.14241,0.67949,0.49409,0.55724,0.44387,0.53981,0.57045,1.11935,0.003268,0.003268,0.003268
104,45697.5,0.59391,0.52224,1.1376,0.69207,0.49742,0.59252,0.47373,0.53469,0.57379,1.10654,0.003202,0.003202,0.003202
105,46132.9,0.59397,0.50938,1.14257,0.6667,0.52594,0.59737,0.47747,0.53737,0.58161,1.11143,0.003136,0.003136,0.003136
106,46568.5,0.57464,0.49471,1.11588,0.66826,0.50828,0.60268,0.47945,0.53421,0.56858,1.10797,0.00307,0.00307,0.00307
107,47004.4,0.59744,0.51081,1.1065,0.50938,0.64199,0.60661,0.48429,0.5331,0.56492,1.10937,0.003004,0.003004,0.003004
108,47441.6,0.58137,0.49613,1.12132,0.6218,0.53747,0.56973,0.45046,0.52686,0.56342,1.10511,0.002938,0.002938,0.002938
109,47877.3,0.55991,0.47758,1.11037,0.6537,0.52589,0.60107,0.48258,0.52498,0.56073,1.10096,0.002872,0.002872,0.002872
110,48312.8,0.60013,0.48309,1.11945,0.6452,0.5373,0.60782,0.4866,0.52768,0.56099,1.10395,0.002806,0.002806,0.002806
111,48748.7,0.62867,0.53211,1.14487,0.6638,0.52047,0.60256,0.48224,0.52638,0.56687,1.10497,0.00274,0.00274,0.00274
112,49184,0.58577,0.48673,1.11929,0.52946,0.6245,0.59751,0.47811,0.52455,0.56641,1.10234,0.002674,0.002674,0.002674
113,49619.5,0.59689,0.49161,1.11513,0.51677,0.62584,0.5777,0.45556,0.52302,0.56714,1.09982,0.002608,0.002608,0.002608
114,50055.3,0.56049,0.46763,1.08653,0.66724,0.50955,0.60028,0.47955,0.52406,0.56659,1.10154,0.002542,0.002542,0.002542
115,50491,0.56558,0.45803,1.09319,0.65195,0.51333,0.56329,0.44513,0.52127,0.56925,1.09629,0.002476,0.002476,0.002476
116,50926.4,0.56874,0.45044,1.09216,0.652,0.5144,0.54681,0.43308,0.5168,0.56865,1.09652,0.00241,0.00241,0.00241
117,51361.6,0.54923,0.46075,1.09745,0.54874,0.60232,0.56858,0.44715,0.52006,0.57164,1.09703,0.002344,0.002344,0.002344
118,51797.3,0.54809,0.45239,1.09496,0.62671,0.53855,0.54525,0.42713,0.5167,0.57388,1.09519,0.002278,0.002278,0.002278
119,52232.5,0.55471,0.45301,1.0907,0.63926,0.54082,0.56071,0.44246,0.51402,0.57087,1.09155,0.002212,0.002212,0.002212
120,52668.2,0.57069,0.48777,1.10484,0.61057,0.53828,0.55283,0.43423,0.51459,0.57329,1.09457,0.002146,0.002146,0.002146
121,53104.5,0.55993,0.44883,1.08537,0.62029,0.54026,0.55345,0.43716,0.51379,0.573,1.09277,0.00208,0.00208,0.00208
122,53540.2,0.54225,0.44307,1.09208,0.60809,0.54518,0.55578,0.43991,0.51105,0.567,1.09104,0.002014,0.002014,0.002014
123,53975.9,0.55777,0.46411,1.08802,0.63083,0.54489,0.5633,0.44634,0.50999,0.56866,1.09015,0.001948,0.001948,0.001948
124,54411.4,0.53558,0.43495,1.08342,0.64344,0.52748,0.55595,0.44039,0.50975,0.57077,1.08895,0.001882,0.001882,0.001882
125,54846.6,0.52276,0.43078,1.0677,0.53501,0.58146,0.57046,0.45328,0.50783,0.57228,1.08977,0.001816,0.001816,0.001816
126,55282.4,0.541,0.45431,1.08531,0.66499,0.53042,0.56888,0.454,0.509,0.56721,1.09361,0.00175,0.00175,0.00175
127,55717.8,0.52015,0.43471,1.06179,0.66846,0.52206,0.57223,0.45593,0.50655,0.56752,1.09195,0.001684,0.001684,0.001684
128,56153.2,0.53014,0.42518,1.07938,0.65176,0.53436,0.56654,0.45002,0.50738,0.56721,1.09135,0.001618,0.001618,0.001618
129,56588.6,0.53574,0.43298,1.0611,0.56868,0.54318,0.5618,0.44596,0.50469,0.56909,1.08859,0.001552,0.001552,0.001552
130,57024.2,0.52516,0.43324,1.0698,0.59347,0.53434,0.55941,0.44337,0.50506,0.57171,1.0862,0.001486,0.001486,0.001486
131,57459.9,0.5146,0.4166,1.09484,0.66986,0.51289,0.55633,0.43888,0.50256,0.57349,1.08212,0.00142,0.00142,0.00142
132,57895.4,0.52374,0.42971,1.07753,0.64768,0.51674,0.55371,0.43643,0.50279,0.5705,1.08199,0.001354,0.001354,0.001354
133,58331.1,0.50007,0.4093,1.07372,0.65623,0.50844,0.55486,0.43865,0.50539,0.57188,1.08648,0.001288,0.001288,0.001288
134,58766.4,0.50774,0.41871,1.07427,0.70104,0.48401,0.55848,0.44209,0.5048,0.56882,1.08586,0.001222,0.001222,0.001222
135,59202,0.50099,0.4061,1.05876,0.67394,0.50233,0.56071,0.44448,0.50454,0.57213,1.08539,0.001156,0.001156,0.001156
136,59637.2,0.52787,0.42112,1.0769,0.67009,0.50736,0.56295,0.44757,0.50508,0.57393,1.08754,0.00109,0.00109,0.00109
137,60072.7,0.51942,0.41321,1.05428,0.64327,0.52559,0.56179,0.4475,0.50302,0.56955,1.08611,0.001024,0.001024,0.001024
138,60509,0.5057,0.41459,1.05497,0.65287,0.51822,0.5558,0.44206,0.50116,0.57002,1.08512,0.000958,0.000958,0.000958
139,60945.6,0.49905,0.41223,1.04913,0.67409,0.50187,0.55692,0.44158,0.50052,0.57164,1.08441,0.000892,0.000892,0.000892
140,61381.1,0.50608,0.41578,1.05302,0.72861,0.47062,0.55566,0.43934,0.49893,0.57102,1.08337,0.000826,0.000826,0.000826
141,61818.9,0.466,0.3624,0.9969,0.67627,0.50422,0.55761,0.44211,0.49988,0.57304,1.0854,0.00076,0.00076,0.00076
142,62254.6,0.4258,0.30713,0.9529,0.6948,0.4965,0.55648,0.44174,0.50072,0.57688,1.08554,0.000694,0.000694,0.000694
143,62691.4,0.42837,0.31438,0.96293,0.67501,0.50544,0.55472,0.44123,0.50051,0.57502,1.08639,0.000628,0.000628,0.000628
144,63127.1,0.42593,0.29241,0.97266,0.68473,0.50048,0.55209,0.43793,0.50009,0.57519,1.08644,0.000562,0.000562,0.000562
145,63562.8,0.40624,0.29114,0.95371,0.67597,0.50644,0.55784,0.44053,0.50044,0.57427,1.08807,0.000496,0.000496,0.000496
146,63998.4,0.38929,0.28411,0.94326,0.67827,0.50752,0.55945,0.44177,0.49875,0.57615,1.08699,0.00043,0.00043,0.00043
147,64435.3,0.39913,0.30403,0.95702,0.69411,0.49951,0.56176,0.44415,0.49812,0.57677,1.08793,0.000364,0.000364,0.000364
148,64871.2,0.42331,0.28638,0.95322,0.68451,0.50483,0.56556,0.447,0.49572,0.57631,1.08595,0.000298,0.000298,0.000298
149,65307.1,0.40029,0.28829,0.95675,0.6976,0.49778,0.56391,0.44577,0.49613,0.57706,1.08664,0.000232,0.000232,0.000232
150,65743.7,0.39157,0.28463,0.95669,0.70742,0.49066,0.5611,0.44411,0.49569,0.57657,1.08657,0.000166,0.000166,0.000166
