epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,21130.4,0.89895,0.90532,1.21343,0.61327,0.4341,0.44706,0.33726,0.73451,0.76569,1.1142,0.004324,0.004324,0.004324
88,21371.7,0.8937,0.90767,1.21543,0.61349,0.4304,0.44047,0.3329,0.73527,0.77443,1.11492,0.004258,0.004258,0.004258
89,21612.8,0.90427,0.90346,1.21104,0.64953,0.41452,0.45007,0.33971,0.72739,0.76141,1.10812,0.004192,0.004192,0.004192
90,21854,0.90022,0.92813,1.22232,0.62124,0.43392,0.47326,0.36169,0.72953,0.76159,1.10997,0.004126,0.004126,0.004126
91,22095.4,0.88661,0.89408,1.20865,0.64227,0.42634,0.48942,0.37169,0.71989,0.75796,1.10547,0.00406,0.00406,0.00406
92,22336.7,0.88524,0.86316,1.19912,0.61259,0.43462,0.46199,0.34842,0.72806,0.75856,1.1075,0.003994,0.003994,0.003994
93,22578.2,0.87979,0.87353,1.19897,0.64009,0.43097,0.45543,0.34783,0.71731,0.75649,1.10283,0.003928,0.003928,0.003928
94,22819.7,0.87488,0.87152,1.19373,0.64896,0.44034,0.45704,0.34662,0.71438,0.75243,1.09946,0.003862,0.003862,0.003862
95,23061.7,0.86661,0.85649,1.19848,0.62878,0.43058,0.46158,0.35241,0.71648,0.74526,1.09891,0.003796,0.003796,0.003796
96,23303.1,0.86638,0.85045,1.19978,0.6328,0.43953,0.5001,0.38763,0.70944,0.73388,1.09275,0.00373,0.00373,0.00373
97,23544.8,0.88144,0.86077,1.19714,0.64451,0.44048,0.51174,0.38855,0.71186,0.7372,1.09475,0.003664,0.003664,0.003664
98,23786.4,0.87263,0.86115,1.18307,0.63258,0.44281,0.50626,0.39142,0.71007,0.73562,1.09534,0.003598,0.003598,0.003598
99,24027.9,0.86127,0.85389,1.20088,0.64218,0.43741,0.50414,0.38834,0.71153,0.73333,1.09499,0.003532,0.003532,0.003532
100,24269.2,0.8617,0.85367,1.1912,0.66503,0.4361,0.5149,0.39207,0.7024,0.72765,1.0882,0.003466,0.003466,0.003466
101,24510.6,0.85982,0.85092,1.18832,0.66229,0.43734,0.51341,0.39175,0.70461,0.73093,1.08832,0.0034,0.0034,0.0034
102,24752.1,0.86807,0.85543,1.19116,0.65902,0.44043,0.51624,0.39296,0.70253,0.72514,1.09007,0.003334,0.003334,0.003334
103,24993.5,0.84511,0.83637,1.18756,0.65154,0.43923,0.51411,0.39479,0.69799,0.72607,1.08552,0.003268,0.003268,0.003268
104,25235,0.8437,0.81183,1.17893,0.62613,0.45039,0.47603,0.36361,0.69585,0.72463,1.08386,0.003202,0.003202,0.003202
105,25476.5,0.85964,0.83223,1.18664,0.63879,0.44135,0.50725,0.39309,0.69464,0.71713,1.08175,0.003136,0.003136,0.003136
106,25717.7,0.84851,0.839,1.17765,0.67998,0.4344,0.51653,0.39511,0.69313,0.7136,1.08142,0.00307,0.00307,0.00307
107,25959.4,0.83875,0.82845,1.17677,0.65762,0.44485,0.52052,0.39824,0.69452,0.70953,1.08411,0.003004,0.003004,0.003004
108,26200.9,0.83356,0.81603,1.17529,0.65231,0.45172,0.51705,0.39609,0.6903,0.70603,1.08042,0.002938,0.002938,0.002938
109,26442.3,0.83772,0.82064,1.18051,0.68105,0.43172,0.52239,0.40167,0.68447,0.70376,1.07462,0.002872,0.002872,0.002872
110,26683.8,0.8348,0.81658,1.17501,0.66316,0.44779,0.52151,0.40039,0.68779,0.70054,1.07844,0.002806,0.002806,0.002806
111,26924.9,0.85081,0.80866,1.17377,0.65191,0.44909,0.48399,0.37017,0.68715,0.69804,1.07635,0.00274,0.00274,0.00274
112,27165.9,0.84957,0.83167,1.1718,0.6725,0.44213,0.47756,0.36639,0.68516,0.70152,1.07465,0.002674,0.002674,0.002674
113,27407.1,0.82524,0.81056,1.1672,0.66401,0.45362,0.52411,0.40153,0.6845,0.69661,1.07509,0.002608,0.002608,0.002608
114,27648.6,0.8184,0.78916,1.16235,0.63752,0.45412,0.47393,0.3639,0.68276,0.69469,1.07397,0.002542,0.002542,0.002542
115,27890,0.82893,0.80505,1.16173,0.67139,0.4314,0.49225,0.37999,0.68112,0.69537,1.07292,0.002476,0.002476,0.002476
116,28131.2,0.81468,0.79632,1.16228,0.665,0.45427,0.52722,0.41259,0.67359,0.69322,1.06698,0.00241,0.00241,0.00241
117,28372.9,0.82548,0.78854,1.16985,0.69615,0.43299,0.49601,0.38411,0.67211,0.69053,1.06605,0.002344,0.002344,0.002344
118,28614.2,0.81256,0.78624,1.16272,0.70328,0.43225,0.52243,0.40325,0.67295,0.69025,1.06749,0.002278,0.002278,0.002278
119,28855.4,0.80911,0.77317,1.15455,0.70594,0.43948,0.49659,0.38191,0.67224,0.68516,1.0657,0.002212,0.002212,0.002212
120,29096.9,0.80697,0.77589,1.14953,0.70932,0.43667,0.50877,0.39067,0.67116,0.68062,1.06555,0.002146,0.002146,0.002146
121,29338.2,0.81822,0.77421,1.15822,0.68105,0.45028,0.53371,0.41056,0.66693,0.67566,1.06086,0.00208,0.00208,0.00208
122,29579.7,0.7978,0.75815,1.14072,0.66774,0.46159,0.53233,0.41026,0.66576,0.67577,1.06097,0.002014,0.002014,0.002014
123,29821.2,0.81243,0.77149,1.14978,0.68116,0.44651,0.5299,0.4098,0.66448,0.67722,1.06065,0.001948,0.001948,0.001948
124,30063.5,0.8077,0.78002,1.14298,0.70197,0.43458,0.53232,0.41125,0.66366,0.67416,1.06195,0.001882,0.001882,0.001882
125,30305.1,0.79146,0.75161,1.13988,0.6823,0.44647,0.50691,0.39056,0.66393,0.67103,1.06152,0.001816,0.001816,0.001816
126,30546.8,0.79405,0.7733,1.14381,0.68196,0.44394,0.50543,0.38861,0.66416,0.67422,1.06035,0.00175,0.00175,0.00175
127,30788.1,0.80918,0.75036,1.14938,0.68933,0.44724,0.50563,0.38906,0.66161,0.66825,1.05794,0.001684,0.001684,0.001684
128,31029.6,0.79388,0.76618,1.14033,0.68365,0.44764,0.53556,0.41324,0.66249,0.66831,1.05743,0.001618,0.001618,0.001618
129,31271.1,0.78231,0.75522,1.14555,0.67689,0.44911,0.53561,0.41331,0.65938,0.66653,1.05647,0.001552,0.001552,0.001552
130,31512.5,0.7766,0.74234,1.13933,0.67849,0.45068,0.53258,0.41108,0.65932,0.66476,1.05838,0.001486,0.001486,0.001486
131,31753.8,0.76476,0.7357,1.13921,0.70516,0.4276,0.53102,0.4097,0.65857,0.66585,1.05866,0.00142,0.00142,0.00142
132,31995.2,0.78027,0.7461,1.14206,0.69386,0.44597,0.53599,0.41397,0.65547,0.66281,1.05565,0.001354,0.001354,0.001354
133,32237.3,0.77352,0.73543,1.13103,0.69217,0.44739,0.53307,0.41098,0.65716,0.66125,1.05608,0.001288,0.001288,0.001288
134,32480,0.76215,0.71149,1.12322,0.70078,0.44196,0.53624,0.41396,0.65393,0.65862,1.05289,0.001222,0.001222,0.001222
135,32721.6,0.76975,0.7215,1.12875,0.70185,0.43917,0.53488,0.41256,0.65333,0.66197,1.05145,0.001156,0.001156,0.001156
136,32963.1,0.75081,0.71692,1.11691,0.70369,0.44206,0.53747,0.41426,0.65114,0.66017,1.05056,0.00109,0.00109,0.00109
137,33204.5,0.77061,0.71885,1.12718,0.69292,0.45462,0.5383,0.41537,0.64915,0.65844,1.04968,0.001024,0.001024,0.001024
138,33446.9,0.76699,0.72048,1.13106,0.67862,0.46213,0.53948,0.41662,0.64809,0.65664,1.04911,0.000958,0.000958,0.000958
139,33688.6,0.75925,0.69716,1.12442,0.68752,0.45973,0.54383,0.42001,0.64691,0.65291,1.04831,0.000892,0.000892,0.000892
140,33930.2,0.76103,0.70949,1.11965,0.69171,0.46425,0.5454,0.42038,0.6454,0.65269,1.04738,0.000826,0.000826,0.000826
141,34173.2,0.65752,0.58019,1.039,0.69837,0.45607,0.54514,0.42021,0.64721,0.65479,1.04872,0.00076,0.00076,0.00076
142,34414.8,0.64971,0.54883,1.02548,0.70716,0.45177,0.54626,0.42103,0.64529,0.65499,1.04797,0.000694,0.000694,0.000694
143,34656.6,0.62792,0.5349,1.01442,0.7196,0.44826,0.54739,0.42252,0.64321,0.65149,1.04722,0.000628,0.000628,0.000628
144,34899.3,0.6269,0.51255,1.01474,0.71689,0.45186,0.54841,0.42335,0.64223,0.65001,1.04686,0.000562,0.000562,0.000562
145,35141.5,0.6108,0.52294,1.0066,0.7,0.46264,0.54875,0.42311,0.64092,0.65162,1.04661,0.000496,0.000496,0.000496
146,35383,0.62072,0.52218,1.01206,0.70776,0.45585,0.5492,0.42411,0.63961,0.65301,1.04584,0.00043,0.00043,0.00043
147,35624.9,0.61743,0.52122,1.0141,0.7176,0.45351,0.55035,0.42455,0.63911,0.65089,1.04664,0.000364,0.000364,0.000364
148,35866.7,0.61443,0.52546,1.01456,0.7189,0.44891,0.5492,0.42437,0.63755,0.64966,1.04546,0.000298,0.000298,0.000298
149,36108.5,0.61226,0.51611,1.01259,0.71876,0.44904,0.55008,0.42549,0.637,0.64776,1.04605,0.000232,0.000232,0.000232
150,36350.2,0.61235,0.50719,1.0039,0.71341,0.45099,0.5508,0.42623,0.63489,0.64651,1.04417,0.000166,0.000166,0.000166
