epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,19187.4,0.87639,0.89176,1.19543,0.56602,0.43082,0.45047,0.33635,0.83471,0.88933,1.20488,0.007162,0.007162,0.007162
45,19624.2,0.88025,0.92883,1.19213,0.56239,0.50019,0.48024,0.35766,0.80415,0.87008,1.17929,0.007096,0.007096,0.007096
46,20061.3,0.88848,0.91184,1.2115,0.52456,0.503,0.48822,0.36412,0.79307,0.86882,1.16427,0.00703,0.00703,0.00703
47,20499,0.85706,0.88928,1.17496,0.5325,0.46927,0.4595,0.34148,0.77739,0.85608,1.15134,0.006964,0.006964,0.006964
48,20935.8,0.86144,0.91751,1.195,0.65694,0.44254,0.47602,0.35303,0.79114,0.89688,1.16955,0.006898,0.006898,0.006898
49,21373.2,0.87847,0.91616,1.19953,0.55475,0.46064,0.43916,0.32472,0.78962,0.84769,1.16373,0.006832,0.006832,0.006832
50,21810.2,0.85558,0.84406,1.16976,0.57064,0.46016,0.50078,0.37197,0.76582,0.83364,1.14611,0.006766,0.006766,0.006766
51,22247.1,0.87357,0.87005,1.19275,0.62711,0.43633,0.48556,0.36848,0.77867,0.91139,1.15776,0.0067,0.0067,0.0067
52,22685,0.86619,0.86748,1.16547,0.64746,0.42015,0.45114,0.33815,0.77616,0.82949,1.15593,0.006634,0.006634,0.006634
53,23122.2,0.84402,0.86145,1.16464,0.68077,0.42529,0.46484,0.34721,0.75201,0.79905,1.13219,0.006568,0.006568,0.006568
54,23559.2,0.84462,0.82413,1.15614,0.48502,0.57768,0.5111,0.38868,0.75579,0.795,1.12929,0.006502,0.006502,0.006502
55,23996.4,0.81602,0.82474,1.14472,0.57893,0.44217,0.47126,0.35673,0.76013,0.80528,1.13467,0.006436,0.006436,0.006436
56,24434.5,0.82318,0.8038,1.15158,0.59017,0.47711,0.50282,0.38102,0.74578,0.78199,1.12569,0.00637,0.00637,0.00637
57,24871.9,0.81665,0.80397,1.15347,0.59517,0.4468,0.45201,0.34074,0.73339,0.79278,1.11697,0.006304,0.006304,0.006304
58,25308.6,0.80564,0.7994,1.14361,0.61277,0.41743,0.45886,0.34831,0.73461,0.78345,1.11549,0.006238,0.006238,0.006238
59,25745.5,0.81234,0.81605,1.16241,0.49905,0.57054,0.48894,0.36987,0.72349,0.77254,1.10844,0.006172,0.006172,0.006172
60,26182.1,0.80406,0.77839,1.12505,0.52262,0.46897,0.47912,0.36527,0.72298,0.76251,1.11002,0.006106,0.006106,0.006106
61,26619,0.80523,0.79628,1.13673,0.61887,0.43344,0.47733,0.35976,0.73434,0.7778,1.10957,0.00604,0.00604,0.00604
62,27056,0.81836,0.78718,1.13312,0.49621,0.55335,0.49345,0.3735,0.71168,0.75428,1.0997,0.005974,0.005974,0.005974
63,27492.7,0.81116,0.76551,1.12785,0.54472,0.52979,0.50929,0.38645,0.7118,0.75552,1.10217,0.005908,0.005908,0.005908
64,27929.5,0.80256,0.79041,1.13898,0.53332,0.53405,0.49794,0.38081,0.71882,0.72508,1.10717,0.005842,0.005842,0.005842
65,28366.6,0.78713,0.71912,1.11943,0.54638,0.47788,0.48039,0.36486,0.71094,0.72882,1.09842,0.005776,0.005776,0.005776
66,28803.8,0.80424,0.74834,1.12877,0.5485,0.42794,0.48468,0.37286,0.70441,0.75288,1.09832,0.00571,0.00571,0.00571
67,29240.4,0.80658,0.74797,1.12424,0.65638,0.49141,0.51409,0.39594,0.70601,0.72989,1.08785,0.005644,0.005644,0.005644
68,29677.7,0.77196,0.74428,1.11145,0.55802,0.53156,0.51047,0.38884,0.69895,0.70834,1.09028,0.005578,0.005578,0.005578
69,30114.4,0.81907,0.74523,1.13228,0.62563,0.5024,0.54448,0.4119,0.69299,0.72123,1.08033,0.005512,0.005512,0.005512
70,30551.4,0.7818,0.73963,1.13338,0.61976,0.53099,0.53907,0.41356,0.6841,0.70724,1.07675,0.005446,0.005446,0.005446
71,30988.4,0.77404,0.73493,1.12192,0.40478,0.58976,0.50313,0.38501,0.69055,0.71759,1.08537,0.00538,0.00538,0.00538
72,31425.8,0.78009,0.73433,1.1238,0.6476,0.51675,0.56398,0.43217,0.68496,0.69935,1.08013,0.005314,0.005314,0.005314
73,31863.7,0.76219,0.72205,1.11533,0.52917,0.60003,0.55337,0.42593,0.68464,0.69701,1.07672,0.005248,0.005248,0.005248
74,32300.3,0.75219,0.72106,1.11718,0.61776,0.54567,0.53023,0.40695,0.68364,0.68503,1.07724,0.005182,0.005182,0.005182
75,32737.4,0.76545,0.70799,1.11506,0.68158,0.48769,0.5662,0.43721,0.67682,0.69108,1.07542,0.005116,0.005116,0.005116
76,33174.6,0.76111,0.69757,1.10859,0.45324,0.59941,0.535,0.40803,0.66887,0.68236,1.06894,0.00505,0.00505,0.00505
77,33611.4,0.76223,0.69538,1.115,0.65693,0.55046,0.58127,0.4465,0.66411,0.6689,1.06513,0.004984,0.004984,0.004984
78,34049.3,0.75068,0.69188,1.11388,0.75314,0.48382,0.56836,0.43919,0.66942,0.67419,1.07367,0.004918,0.004918,0.004918
79,34486.4,0.73476,0.69514,1.09203,0.5862,0.57577,0.56907,0.44149,0.66148,0.66429,1.06405,0.004852,0.004852,0.004852
80,34923.2,0.74319,0.68386,1.09936,0.72537,0.50175,0.56986,0.44124,0.65553,0.6624,1.06066,0.004786,0.004786,0.004786
81,35359.7,0.74155,0.65262,1.10105,0.64118,0.55191,0.58491,0.45568,0.65223,0.65371,1.0564,0.00472,0.00472,0.00472
82,35797.7,0.74647,0.66481,1.10119,0.73896,0.5515,0.55801,0.43117,0.64542,0.65254,1.05506,0.004654,0.004654,0.004654
83,36234.5,0.72329,0.66916,1.09726,0.69045,0.52975,0.5619,0.43374,0.64669,0.63333,1.05354,0.004588,0.004588,0.004588
84,36671.5,0.7366,0.64007,1.09196,0.58099,0.62811,0.55553,0.42767,0.65056,0.64467,1.05589,0.004522,0.004522,0.004522
85,37108.4,0.71981,0.64895,1.08695,0.67309,0.51966,0.56486,0.43391,0.64062,0.63522,1.05095,0.004456,0.004456,0.004456
86,37545.1,0.69814,0.64078,1.07903,0.60559,0.60037,0.57681,0.44673,0.6415,0.63911,1.05298,0.00439,0.00439,0.00439
87,37981.9,0.71094,0.63014,1.08143,0.66148,0.56144,0.58072,0.45392,0.63164,0.63725,1.0471,0.004324,0.004324,0.004324
88,38418.6,0.72085,0.66136,1.08864,0.68041,0.5588,0.58502,0.45246,0.6361,0.63302,1.0475,0.004258,0.004258,0.004258
89,38855.3,0.71844,0.6572,1.0906,0.6596,0.51973,0.54427,0.4195,0.63242,0.62613,1.04649,0.004192,0.004192,0.004192
90,39292.1,0.72382,0.65284,1.08375,0.61487,0.50694,0.54067,0.42222,0.62546,0.61436,1.03996,0.004126,0.004126,0.004126
91,39729,0.69509,0.64299,1.07861,0.61497,0.58486,0.5859,0.45232,0.62041,0.61968,1.03781,0.00406,0.00406,0.00406
92,40165.5,0.72807,0.65769,1.09154,0.67634,0.49591,0.55297,0.4275,0.62655,0.61966,1.04194,0.003994,0.003994,0.003994
93,40602,0.70364,0.62079,1.06708,0.66523,0.58333,0.585,0.45326,0.62037,0.61465,1.03827,0.003928,0.003928,0.003928
94,41039,0.72591,0.6392,1.08309,0.62779,0.58867,0.59077,0.46417,0.62058,0.61255,1.04001,0.003862,0.003862,0.003862
95,41476.5,0.67318,0.60968,1.05768,0.61451,0.57625,0.54553,0.42289,0.62062,0.62245,1.0377,0.003796,0.003796,0.003796
96,41913,0.68099,0.60894,1.06739,0.6805,0.55347,0.59031,0.46231,0.6169,0.61846,1.03565,0.00373,0.00373,0.00373
97,42349.4,0.66699,0.60238,1.06281,0.65295,0.59047,0.59926,0.47148,0.60232,0.59877,1.02407,0.003664,0.003664,0.003664
98,42787.3,0.70639,0.62818,1.08616,0.66905,0.56763,0.59942,0.46894,0.61036,0.60446,1.02958,0.003598,0.003598,0.003598
99,43224,0.70699,0.63568,1.08112,0.68005,0.55608,0.5923,0.46566,0.60662,0.60456,1.02949,0.003532,0.003532,0.003532
100,43661.2,0.71811,0.63339,1.07581,0.68848,0.56519,0.59573,0.46777,0.60462,0.60205,1.02729,0.003466,0.003466,0.003466
101,44097.9,0.68589,0.60591,1.07446,0.70045,0.53676,0.60165,0.4703,0.60552,0.59373,1.02624,0.0034,0.0034,0.0034
102,44534.7,0.66716,0.59353,1.06028,0.67237,0.55056,0.59834,0.46916,0.60526,0.59397,1.02794,0.003334,0.003334,0.003334
103,44971.6,0.67859,0.60088,1.05789,0.6491,0.57367,0.598,0.47256,0.60457,0.59995,1.02932,0.003268,0.003268,0.003268
104,45408.6,0.6682,0.59224,1.06519,0.66558,0.57797,0.60698,0.4767,0.59989,0.59195,1.02369,0.003202,0.003202,0.003202
105,45845.8,0.66207,0.58081,1.06401,0.63465,0.57318,0.61187,0.47802,0.59835,0.60094,1.02376,0.003136,0.003136,0.003136
106,46283.9,0.66108,0.57861,1.05354,0.73885,0.56003,0.60969,0.47815,0.59682,0.59024,1.02258,0.00307,0.00307,0.00307
107,46720.6,0.67456,0.57567,1.04809,0.69438,0.55211,0.60988,0.47726,0.59712,0.59112,1.02419,0.003004,0.003004,0.003004
108,47157.6,0.65302,0.56601,1.03556,0.69852,0.58003,0.61553,0.47871,0.59372,0.58284,1.02581,0.002938,0.002938,0.002938
109,47594.4,0.62891,0.5537,1.03728,0.70727,0.57843,0.60596,0.46842,0.59213,0.58567,1.02226,0.002872,0.002872,0.002872
110,48031,0.67904,0.55505,1.04922,0.70208,0.55602,0.6007,0.46997,0.59337,0.5959,1.02499,0.002806,0.002806,0.002806
111,48467.5,0.70094,0.61585,1.06615,0.70463,0.57424,0.60604,0.47537,0.59389,0.59169,1.02623,0.00274,0.00274,0.00274
112,48905.4,0.66179,0.55458,1.04886,0.71876,0.5513,0.60488,0.47446,0.58995,0.58178,1.02247,0.002674,0.002674,0.002674
113,49342.5,0.66951,0.56357,1.05162,0.68136,0.54406,0.60405,0.47601,0.58794,0.58246,1.02091,0.002608,0.002608,0.002608
114,49779.4,0.63569,0.54168,1.02934,0.6467,0.59008,0.60949,0.47887,0.58596,0.58277,1.0186,0.002542,0.002542,0.002542
115,50216.2,0.63738,0.53402,1.03117,0.67604,0.57076,0.60651,0.47897,0.582,0.58121,1.01568,0.002476,0.002476,0.002476
116,50653.2,0.64576,0.52726,1.03412,0.70164,0.5527,0.60117,0.47721,0.57915,0.5786,1.01201,0.00241,0.00241,0.00241
117,51091.9,0.61861,0.5338,1.03315,0.69758,0.5676,0.60605,0.47785,0.57692,0.58299,1.0126,0.002344,0.002344,0.002344
118,51528.7,0.62387,0.53526,1.03115,0.67756,0.58192,0.61062,0.48122,0.57751,0.58972,1.01079,0.002278,0.002278,0.002278
119,51965.6,0.6384,0.53195,1.04316,0.70626,0.55862,0.60911,0.48079,0.57307,0.57781,1.01007,0.002212,0.002212,0.002212
120,52402.4,0.6498,0.56085,1.04246,0.71318,0.55555,0.60502,0.47785,0.57293,0.57462,1.01098,0.002146,0.002146,0.002146
121,52839.9,0.6462,0.53083,1.03528,0.71489,0.55477,0.60475,0.47828,0.57007,0.57122,1.00911,0.00208,0.00208,0.00208
122,53276.5,0.62817,0.52621,1.03823,0.68812,0.57982,0.60916,0.48303,0.56759,0.56966,1.00661,0.002014,0.002014,0.002014
123,53713.5,0.63061,0.53875,1.02731,0.7036,0.57503,0.61188,0.48462,0.56745,0.57869,1.00741,0.001948,0.001948,0.001948
124,54150.8,0.61612,0.50688,1.0264,0.7251,0.56838,0.61177,0.48615,0.56667,0.57715,1.00712,0.001882,0.001882,0.001882
125,54587.8,0.61314,0.5123,1.01741,0.72878,0.55716,0.60959,0.48324,0.5629,0.57731,1.0042,0.001816,0.001816,0.001816
126,55024.5,0.62624,0.53217,1.03068,0.68315,0.55788,0.60626,0.48062,0.56267,0.57745,1.0023,0.00175,0.00175,0.00175
127,55461.6,0.60388,0.51824,1.02274,0.68793,0.57537,0.60716,0.48188,0.56121,0.57458,0.99975,0.001684,0.001684,0.001684
128,55899.3,0.60707,0.50019,1.02436,0.7017,0.55805,0.60548,0.47918,0.56053,0.57768,0.99951,0.001618,0.001618,0.001618
129,56335.7,0.61073,0.50603,1.00547,0.68154,0.56477,0.60062,0.47791,0.55686,0.57731,0.99672,0.001552,0.001552,0.001552
130,56772.3,0.6068,0.51106,1.01944,0.67094,0.56104,0.60176,0.47832,0.56035,0.57718,0.99809,0.001486,0.001486,0.001486
131,57208.7,0.59454,0.49405,1.0253,0.70475,0.54878,0.60495,0.48175,0.56013,0.5754,0.99877,0.00142,0.00142,0.00142
132,57645.4,0.60407,0.5094,1.02333,0.66232,0.58492,0.60462,0.47933,0.55853,0.57265,0.99675,0.001354,0.001354,0.001354
133,58082.3,0.57848,0.48565,1.01149,0.71703,0.54375,0.60673,0.47982,0.55826,0.57346,0.99878,0.001288,0.001288,0.001288
134,58519.1,0.59137,0.50063,1.01948,0.70946,0.55573,0.61366,0.48501,0.55722,0.57098,0.99696,0.001222,0.001222,0.001222
135,58955.9,0.5839,0.48099,1.00908,0.72664,0.5528,0.6139,0.48592,0.55662,0.56761,0.99864,0.001156,0.001156,0.001156
136,59392.8,0.60206,0.49423,1.02169,0.71572,0.54361,0.60661,0.48308,0.55522,0.5676,0.9968,0.00109,0.00109,0.00109
137,59829.7,0.60761,0.49184,1.01776,0.71197,0.55192,0.60658,0.48304,0.55341,0.56532,0.99589,0.001024,0.001024,0.001024
138,60266.7,0.58907,0.49901,1.00622,0.71118,0.55174,0.60749,0.48438,0.5529,0.56276,0.99661,0.000958,0.000958,0.000958
139,60703.3,0.59042,0.48931,1.0069,0.71197,0.55209,0.6111,0.48613,0.55112,0.56148,0.99524,0.000892,0.000892,0.000892
140,61139.9,0.58444,0.49779,1.00534,0.69622,0.55931,0.61001,0.48536,0.5513,0.56445,0.99606,0.000826,0.000826,0.000826
141,61580,0.55648,0.42816,0.98074,0.67609,0.57023,0.61106,0.48514,0.55382,0.56858,0.9975,0.00076,0.00076,0.00076
142,62016.8,0.51485,0.38298,0.93775,0.60755,0.58987,0.60901,0.48406,0.556,0.57141,0.99971,0.000694,0.000694,0.000694
143,62453.2,0.50042,0.37516,0.93664,0.67915,0.59033,0.61122,0.48609,0.55362,0.57095,0.9991,0.000628,0.000628,0.000628
144,62889.8,0.50593,0.35208,0.94047,0.61798,0.59766,0.61001,0.48608,0.55152,0.56957,0.99789,0.000562,0.000562,0.000562
145,63326.2,0.47642,0.33866,0.93219,0.71165,0.56097,0.61344,0.48721,0.54948,0.57022,0.9964,0.000496,0.000496,0.000496
146,63763.4,0.4725,0.35377,0.92805,0.70352,0.56998,0.61484,0.48848,0.54772,0.56791,0.9953,0.00043,0.00043,0.00043
147,64201.2,0.48413,0.36069,0.93754,0.7066,0.56791,0.61269,0.4883,0.54754,0.56804,0.99512,0.000364,0.000364,0.000364
148,64638.2,0.51261,0.35704,0.93653,0.69971,0.56897,0.61416,0.48826,0.54604,0.56725,0.9945,0.000298,0.000298,0.000298
149,65075.3,0.48138,0.34668,0.93676,0.70218,0.56024,0.61295,0.4881,0.54498,0.56663,0.99363,0.000232,0.000232,0.000232
150,65512.1,0.48424,0.35231,0.94682,0.70792,0.55492,0.61078,0.48677,0.54471,0.56714,0.99349,0.000166,0.000166,0.000166
