epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,48081,0.63573,0.61855,1.20609,0.69789,0.50026,0.58982,0.45571,0.61763,0.71482,1.1492,0.003961,0.003961,0.003961
124,48470.5,0.62497,0.61024,1.17498,0.62089,0.50201,0.58395,0.45122,0.61259,0.72321,1.14536,0.0039115,0.0039115,0.0039115
125,48859.7,0.64389,0.59892,1.19141,0.7002,0.49236,0.60184,0.4706,0.61012,0.70089,1.14499,0.003862,0.003862,0.003862
126,49251.6,0.61283,0.58579,1.16987,0.55457,0.61311,0.59414,0.4617,0.60873,0.71404,1.14084,0.0038125,0.0038125,0.0038125
127,49640.9,0.62058,0.60556,1.17008,0.64367,0.50126,0.59702,0.46669,0.61381,0.72335,1.14548,0.003763,0.003763,0.003763
128,50030.6,0.6329,0.5814,1.18688,0.5773,0.55731,0.5985,0.46758,0.61098,0.70858,1.14307,0.0037135,0.0037135,0.0037135
129,50419.9,0.61798,0.58145,1.17714,0.61226,0.53259,0.59822,0.4714,0.60723,0.7007,1.1397,0.003664,0.003664,0.003664
130,50809.4,0.60917,0.60276,1.17295,0.61056,0.53538,0.60156,0.4724,0.6076,0.72007,1.13771,0.0036145,0.0036145,0.0036145
131,51199.5,0.61947,0.60427,1.17538,0.60922,0.51526,0.59676,0.47078,0.60616,0.69399,1.13833,0.003565,0.003565,0.003565
132,51588.7,0.62595,0.58834,1.18698,0.6022,0.53447,0.59711,0.47104,0.60394,0.71204,1.13537,0.0035155,0.0035155,0.0035155
133,51978.2,0.62425,0.57508,1.18405,0.6235,0.53421,0.60325,0.47401,0.60251,0.73017,1.13456,0.003466,0.003466,0.003466
134,52368.5,0.58757,0.55357,1.14955,0.62028,0.52902,0.59759,0.47087,0.5999,0.74147,1.13405,0.0034165,0.0034165,0.0034165
135,52758.1,0.60289,0.57648,1.15895,0.64703,0.52909,0.59682,0.47026,0.60081,0.75586,1.13436,0.003367,0.003367,0.003367
136,53147.2,0.60342,0.5717,1.15696,0.57487,0.54168,0.59577,0.46981,0.60056,0.75575,1.13364,0.0033175,0.0033175,0.0033175
137,53536.8,0.59331,0.58226,1.16032,0.6284,0.55471,0.59578,0.46977,0.5992,0.7558,1.13416,0.003268,0.003268,0.003268
138,53927.3,0.59935,0.57207,1.16588,0.6901,0.50453,0.59221,0.46767,0.59702,0.7753,1.13257,0.0032185,0.0032185,0.0032185
139,54316.7,0.6015,0.55629,1.16453,0.70977,0.48891,0.58978,0.46553,0.59789,0.75231,1.13578,0.003169,0.003169,0.003169
140,54706.3,0.60276,0.57123,1.15176,0.69701,0.5114,0.59424,0.46829,0.59664,0.74284,1.13441,0.0031195,0.0031195,0.0031195
141,55095.1,0.60504,0.59175,1.17347,0.69288,0.50204,0.59912,0.46935,0.59547,0.74777,1.13312,0.00307,0.00307,0.00307
142,55483.7,0.60953,0.58858,1.15775,0.60555,0.53584,0.5983,0.46891,0.59379,0.76223,1.13016,0.0030205,0.0030205,0.0030205
143,55872.5,0.60828,0.54712,1.15753,0.55357,0.60707,0.59753,0.47051,0.59539,0.75455,1.13047,0.002971,0.002971,0.002971
144,56262.2,0.59347,0.54311,1.1468,0.66993,0.53893,0.60089,0.47345,0.59479,0.72794,1.12871,0.0029215,0.0029215,0.0029215
145,56651.1,0.58589,0.55417,1.15871,0.65272,0.54746,0.60058,0.47206,0.59583,0.72441,1.13148,0.002872,0.002872,0.002872
146,57040.2,0.58184,0.53558,1.1379,0.56112,0.65588,0.59976,0.47188,0.59568,0.72671,1.1299,0.0028225,0.0028225,0.0028225
147,57429.1,0.59507,0.55251,1.14074,0.54171,0.66352,0.60213,0.47486,0.59409,0.71539,1.12873,0.002773,0.002773,0.002773
148,57818.8,0.60611,0.55507,1.15653,0.54908,0.67308,0.60567,0.47642,0.59091,0.71304,1.1264,0.0027235,0.0027235,0.0027235
149,58208.1,0.58136,0.5413,1.14694,0.54924,0.67069,0.60739,0.47801,0.59034,0.70175,1.12531,0.002674,0.002674,0.002674
150,58599.5,0.58958,0.54794,1.15863,0.54687,0.66161,0.61151,0.48141,0.58805,0.71296,1.12331,0.0026245,0.0026245,0.0026245
151,58989.2,0.57505,0.53674,1.13909,0.55227,0.66736,0.60969,0.47911,0.58683,0.70232,1.12213,0.002575,0.002575,0.002575
152,59378.8,0.57577,0.51157,1.14698,0.57941,0.66577,0.61147,0.48094,0.5861,0.7,1.12299,0.0025255,0.0025255,0.0025255
153,59767.8,0.57809,0.54364,1.14807,0.58586,0.66685,0.61258,0.48109,0.58589,0.70592,1.12122,0.002476,0.002476,0.002476
154,60156.8,0.55912,0.50318,1.12997,0.60671,0.64591,0.61014,0.48,0.58635,0.70766,1.12093,0.0024265,0.0024265,0.0024265
155,60545.9,0.56041,0.50986,1.12567,0.61662,0.63975,0.60677,0.47789,0.58506,0.72057,1.11991,0.002377,0.002377,0.002377
156,60935.5,0.55593,0.53473,1.13249,0.63403,0.63593,0.60472,0.47557,0.58469,0.73526,1.12066,0.0023275,0.0023275,0.0023275
157,61324.5,0.57801,0.5249,1.13285,0.61818,0.6393,0.60451,0.47664,0.58274,0.73899,1.11872,0.002278,0.002278,0.002278
158,61713.8,0.57943,0.52142,1.12888,0.6003,0.64488,0.6046,0.47652,0.58267,0.73734,1.11888,0.0022285,0.0022285,0.0022285
159,62104,0.55907,0.50323,1.11897,0.60329,0.64259,0.60364,0.47612,0.58184,0.75046,1.11796,0.002179,0.002179,0.002179
160,62493.8,0.54835,0.48959,1.12625,0.59513,0.64148,0.60242,0.47416,0.58232,0.74785,1.11914,0.0021295,0.0021295,0.0021295
161,62882.7,0.54617,0.52878,1.12569,0.60134,0.63793,0.60431,0.47531,0.58256,0.76172,1.11979,0.00208,0.00208,0.00208
162,63272.5,0.54715,0.4979,1.11655,0.60139,0.64289,0.60922,0.4795,0.58314,0.76484,1.12154,0.0020305,0.0020305,0.0020305
163,63662,0.55107,0.50288,1.11573,0.61085,0.64552,0.61273,0.48151,0.58277,0.7633,1.12174,0.001981,0.001981,0.001981
164,64051.3,0.53834,0.48992,1.10925,0.60402,0.64802,0.61454,0.48249,0.58129,0.7648,1.12136,0.0019315,0.0019315,0.0019315
165,64440.7,0.55803,0.49815,1.09967,0.60669,0.6417,0.61364,0.48336,0.58192,0.75998,1.12114,0.001882,0.001882,0.001882
166,64829.7,0.53818,0.47783,1.10269,0.60759,0.64575,0.61401,0.48449,0.58242,0.76657,1.12089,0.0018325,0.0018325,0.0018325
167,65220.1,0.52708,0.47907,1.10102,0.60598,0.6452,0.61558,0.48485,0.58269,0.7646,1.11992,0.001783,0.001783,0.001783
168,65610.2,0.51868,0.48719,1.10312,0.61078,0.64543,0.61564,0.48506,0.58225,0.76418,1.11886,0.0017335,0.0017335,0.0017335
169,66000.6,0.52744,0.46612,1.09482,0.59394,0.6473,0.61397,0.48352,0.5823,0.76236,1.11943,0.001684,0.001684,0.001684
170,66390.2,0.5452,0.47815,1.09367,0.58693,0.64902,0.61232,0.4821,0.58169,0.76365,1.11948,0.0016345,0.0016345,0.0016345
171,66778.8,0.53229,0.4658,1.08933,0.57509,0.65692,0.61364,0.48304,0.58219,0.76567,1.11975,0.001585,0.001585,0.001585
172,67167.8,0.5269,0.45919,1.09906,0.56474,0.66288,0.61442,0.48454,0.58192,0.76364,1.11959,0.0015355,0.0015355,0.0015355
173,67556.8,0.5307,0.47072,1.09877,0.7242,0.53723,0.6143,0.48417,0.58198,0.76979,1.12062,0.001486,0.001486,0.001486
174,67946.8,0.51617,0.46624,1.09443,0.72322,0.53539,0.61261,0.48209,0.58153,0.77697,1.12153,0.0014365,0.0014365,0.0014365
175,68335.3,0.50671,0.48336,1.09086,0.71065,0.53549,0.61076,0.48129,0.58119,0.77208,1.12196,0.001387,0.001387,0.001387
176,68724.4,0.50517,0.44828,1.09121,0.55296,0.66425,0.61097,0.48175,0.58048,0.77531,1.12107,0.0013375,0.0013375,0.0013375
177,69113.7,0.51527,0.44311,1.08989,0.56058,0.6603,0.61334,0.48325,0.57883,0.77104,1.11962,0.001288,0.001288,0.001288
178,69504.3,0.51956,0.44892,1.09125,0.56544,0.66231,0.61439,0.48325,0.5786,0.76685,1.11895,0.0012385,0.0012385,0.0012385
179,69895.3,0.50478,0.44556,1.07704,0.56348,0.66213,0.61465,0.483,0.57851,0.77061,1.11869,0.001189,0.001189,0.001189
180,70284.4,0.49626,0.43726,1.07665,0.56947,0.6598,0.61454,0.47766,0.57779,0.77649,1.11764,0.0011395,0.0011395,0.0011395
181,70673.1,0.49725,0.46309,1.08118,0.56745,0.66029,0.61254,0.47677,0.57732,0.78127,1.11729,0.00109,0.00109,0.00109
182,71061.7,0.49222,0.44733,1.06685,0.56715,0.662,0.61285,0.47656,0.57688,0.77802,1.11719,0.0010405,0.0010405,0.0010405
183,71450.5,0.50102,0.44272,1.06925,0.5746,0.6596,0.61302,0.47725,0.57646,0.77502,1.11696,0.000991,0.000991,0.000991
184,71839.1,0.50816,0.45943,1.06639,0.57323,0.65962,0.6131,0.47758,0.57628,0.77301,1.11742,0.0009415,0.0009415,0.0009415
185,72228,0.50649,0.45064,1.06746,0.57805,0.6572,0.61482,0.47848,0.57621,0.76875,1.11792,0.000892,0.000892,0.000892
186,72616.7,0.48839,0.45821,1.06328,0.58323,0.6555,0.61425,0.47849,0.57566,0.76625,1.11761,0.0008425,0.0008425,0.0008425
187,73005.1,0.48929,0.42659,1.06989,0.58475,0.65321,0.6141,0.47849,0.57518,0.76656,1.11737,0.000793,0.000793,0.000793
188,73394.5,0.50152,0.43978,1.06808,0.58837,0.65153,0.61469,0.47914,0.57503,0.77157,1.1175,0.0007435,0.0007435,0.0007435
