epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,20352,0.99534,1.18268,1.45002,0.58153,0.3448,0.36586,0.25224,0.94858,1.19198,1.47111,0.007228,0.007228,0.007228
44,20895,1.01636,1.17597,1.47897,0.74048,0.36491,0.39162,0.28085,0.87966,1.06092,1.39597,0.007162,0.007162,0.007162
45,21400.6,1.00325,1.16886,1.4469,0.59389,0.37767,0.38512,0.2731,0.88264,1.06559,1.41303,0.007096,0.007096,0.007096
46,21934.8,0.99531,1.14055,1.46197,0.54248,0.38464,0.41552,0.2887,0.86831,1.03443,1.39137,0.00703,0.00703,0.00703
47,22459.7,0.97692,1.11754,1.42006,0.60644,0.36705,0.4205,0.29578,0.86491,1.03494,1.39339,0.006964,0.006964,0.006964
48,22973.8,0.99007,1.12717,1.42325,0.63837,0.39274,0.40611,0.29265,0.86898,1.05051,1.39527,0.006898,0.006898,0.006898
49,23515.9,0.97481,1.14472,1.43806,0.61035,0.36238,0.41026,0.29311,0.83776,0.99469,1.36613,0.006832,0.006832,0.006832
50,24009.7,0.95699,1.07716,1.39586,0.74411,0.39272,0.42079,0.30463,0.84257,0.9943,1.37192,0.006766,0.006766,0.006766
51,24554.2,0.97445,1.10728,1.44969,0.71965,0.38654,0.4148,0.30364,0.83498,0.98132,1.35992,0.0067,0.0067,0.0067
52,25054.4,0.96293,1.08593,1.42043,0.63045,0.42147,0.41524,0.29738,0.82369,0.95899,1.34992,0.006634,0.006634,0.006634
53,25600.6,0.94017,1.05309,1.39951,0.65563,0.39442,0.42114,0.30916,0.80533,0.96586,1.3236,0.006568,0.006568,0.006568
54,26125.8,0.92948,1.0518,1.38828,0.61284,0.42923,0.4515,0.32728,0.80795,0.92815,1.32248,0.006502,0.006502,0.006502
55,26657.3,0.92447,1.0534,1.37991,0.51124,0.40117,0.41131,0.29925,0.79841,0.94919,1.31659,0.006436,0.006436,0.006436
56,27207.7,0.92864,0.99748,1.40887,0.61407,0.41643,0.42185,0.30818,0.8232,0.93673,1.34128,0.00637,0.00637,0.00637
57,27712.6,0.90349,0.99693,1.37745,0.6188,0.40257,0.4249,0.30661,0.81216,0.9537,1.33395,0.006304,0.006304,0.006304
58,28262.7,0.93469,1.03405,1.39073,0.59308,0.42324,0.41368,0.30353,0.79301,0.90786,1.30944,0.006238,0.006238,0.006238
59,28764.6,0.90466,1.01931,1.36347,0.66582,0.39587,0.42686,0.30827,0.788,0.9105,1.3065,0.006172,0.006172,0.006172
60,29331.6,0.91991,1.03223,1.37589,0.47759,0.45128,0.44329,0.3275,0.78504,0.89568,1.30425,0.006106,0.006106,0.006106
